text,sentiment,processed_text
@kegblgnunfaedh Kades dong kan banyak tuh kades yg selewengkan dana desa buat LC dan karokean... btw ini terkait MBG yg rame kmrn https://t.co/C1jxsTogA5,1,kades kan banyak tuh kades seleweng dana desa buat karokean btw kait mbg rame kemarin
 Mendukung pengusaha2 kecil meanwhile vendor mbg banyak yg belum dibayar pekerjanya juga belum digaji Menciptakan lapangan pekerjaan padahal banyak perusahaan yg phk ,1,dukung kecil meanwhile vendor mbg banyak bayar kerja gaji cipta lapang kerja padahal banyak usaha phk
@hexagrap_id Buat perubahan nyata dengan memastikan Program MBG sampai ke semua daerah di Papua. #MBGPapua,1,buat ubah nyata pasti program mbg semua daerah papua
Ramai unggahan menu MBG yang diganti dengan roti kering termasuk kurma Kepala BGN ungkap cari menu yang tidak basi. https://t.co/8PqE7AstN3,0,ramai unggah menu mbg ganti roti kering masuk kurma kepala bgn ungkap cari menu basi
@barengwarga MBG ini mending bubar dah udah pelaksaanan dilapangan berantakan ga merata pula di indonesia. Ketimbang jadi bahan tertawaan terus gausah malu2 bilanh ini salah satu produk gagal hasil pajak,0,mbg mending bubar pelaksaanan lapang beranta rata indonesia ketimbang jadi bahan tertawa terus gausah bilanh salah satu produk gagal hasil pajak
@mata_anggaran @liputan6dotcom Biasa lah..kayak ngasih MBG gak mikir dana dari mana..yg penting harus jalan..akhirnya bikin susah rakyat se Indonesia....sampe sekrg gak ada evaluasinya,0,biasa seperti ngasih mbg tidak mikir dana mana penting jalan akhir bikin susah rakyat indonesia sampe sekrg tidak evaluasi
@Dickneypixar Mending ini drpd mbg ,0,mending drpd mbg
program MBG ini mending diserahkan ke panitia ramadan masjid jogokariyan,1,program mbg mending serah panitia ramadan masjid jogokariyan
@ARSIPAJA Botak lebih baik invest MBG deh daripada nanti ada anak di pe'a pe'ain atau ditabok ,0,botak lebih baik invest mbg anak ain tabok
Dugaan Korupsi MBG Pengamat: Itu Akibat Rekrut Politisi Ugal-Ugalan. Kalau raja kecil ada di dalam kabinet segera pecat atau disingkirkan sebab mereka akan jadi duri dalam daging serta faktor penghambat program. https://t.co/rJWcH9ay2I https://t.co/kUvdvXkCQr,0,duga korupsi mbg amat akibat rekrut politis ugal ugalan raja kecil kabinet segera pecat singkir jadi duri daging faktor hambat program
@jenggotpiranha @Masanjemnewgen mbg ya jed,1,mbg jed
Mantap mbg mbgf ttg dfddfdtaikl,1,mantap mbg mbgf ttg dfddfdtaikl
@tanyakanrl Banjir udah segenteng ntar dikasih bantuannya mbg,1,banjir genteng nanti kasih bantu mbg
lebih mewah dari mbg nya ndut https://t.co/x06mi7bEND,0,lebih mewah mbg ndut
BISA STOP GAK INI MBG AK LIATNYA MIRIS...,0,stop tidak mbg liat miris
Asbunnya suka ngerugiin APBN pertama MBG ampe kemanamana efeknya ini lagi,0,asbunnya suka ngerugiin apbn pertama mbg ampe kemanamana efek
Mbg di saat banjir ya kalo masih bisa makan,1,mbg banjir makan
Komisi Pemberantasan Korupsi menerima informasi adanya pengurangan anggaran program Makan Bergizi Gratis (MBG) dari Rp10.000 menjadi Rp8.000. Ketua KPK Setyo Budiyanto di Gedung Merah Putih KPK Jumat 7 Maret lalu mengatakan informasi ini didapat saat KPK beraudiensi dengan https://t.co/44yL8XYitz,1,komisi berantas korupsi terima informasi ada kurang anggar program makan gizi gratis mbg jadi ketua kpk setyo budiyanto gedung merah putih kpk jumat maret lalu kata informasi dapat kpk audiensi
@myustud mbg banyakan korupnya diabanding gizi &amp; lauknya,0,mbg banyak korup diabanding gizi amp lauk
@undipmfs iyaa soalnya kalo mahasiswa bikin proker KKN pada ngawur (ngecat gapura bikin Qris MBG) makanya dibuat proker dari dosen semua tp setahuku pelaksanaannya kaya reguler jadi yg ngebuat tematik cuma ada di prokernya imo yaa lagi nanya P2KKN jugaa j,0,iyaa soal mahasiswa bikin proker kkn ngawur ngecat gapura bikin qris mbg makanya buat proker dosen semua tahu laksana seperti reguler jadi ngebuat tematik hanya prokernya imo yaa nanya jugaa
Mbg bergizinya dimana? #awasimbg #AwasiMBGRamadhan,0,mbg gizi
@barengwarga Mau ikutan ngereview mbg punya ponakan tp nyatanya sampe sekarang sekolahnya belum dapet mbg ,1,mau ikut ngereview mbg punya ponakan nyata sampe sekarang sekolah dapet mbg
@PaltiWest2024 Klo di pemda Jkt ada MBG jg bisa2 ketahuan deh kebobrokan MBG yg dilakukan pusat ,0,kalau pemda jkt mbg tahu bobrok mbg laku pusat
Ganti Menu MBG saat Ramadan Kepala BGN Berdalih Cari yang Tidak Basi Sampai Sore https://t.co/FCuHOOuzT5,0,ganti menu mbg ramadan kepala bgn dalih cari basi sore
Waw efisiensi ngaruh ke gedung jyp kah? Program kantin jype yang enak banget itu diganti mbg sama studio bangchan di matiin lampu jam 5 sore.,0,waw efisiensi ngaruh gedung jyp program kantin jype enak ganti mbg sama studio bangchan matiin lampu jam sore
Danlanud YKU Timika Hadiri Sosialisasi Terpadu MBG Dalam Mendukung Pemerintah Di Wilayah Papua https://t.co/wd9jg5kJ0h,1,danlanud yku timika hadir sosialisasi padu mbg dukung perintah wilayah papua
FRAKSI Partai Gerindra DPRD Provinsi DKI Jakarta mengusulkan pada Gubernur DKI Jakarta Pramono Anung fokus agar membangun dapur makan bergizi gratis (MBG) dibanding merenovasi kantin sekolah. https://t.co/sjWs0HB6zL,0,fraksi partai gerindra dprd provinsi dki jakarta usul gubernur dki jakarta pramono anung fokus bangun dapur makan gizi gratis mbg banding renovasi kantin sekolah
@tham878 Lebih baik naik heli dan perahu trus ada solusinya kedepan gx kayak yg kunjungan pasca banjir eehhh solusinya MBG,1,lebih baik naik heli perahu trus solusi depan seperti kunjung pasca banjir eehh solusi mbg
@kompascom Sy yg awam ga ngerti lagi cara menjalankan pemerintahan ini. Katanya berkelanjutan tapi banyak yg buat baru. Duit dari mana...sok kaya..bangun rumah TNI IKN Sekolah Rakyat MBG dll Apa ga tahu lagi banyak PHK di kalangan bawah sedang kan di kala,0,awam ngerti cara jalan perintah kata lanjut banyak buat baru duit mana sok seperti bangun rumah tni ikn sekolah rakyat mbg apa tahu banyak phk kalang bawah sedang kan kala
@direktoridosen @BKNgoid Anggaran belanja pegawainya dipake buat danantara sm mbg itu akar masalahnya ,0,anggar belanja pegawai dipake buat danantara mbg akar masalah
@hexagrap_id Program MBG ga bakal berhenti biarpun banjir presiden tetep make sure tersalur,0,program mbg bakal henti biarpun banjir presiden tetep make sure salur
pls program lu aneh bgt ini ceritanya tiap kepala daerah bs potong budget mbg lagi apa gmn wkwkkwkwkwk,0,pls program aneh cerita tiap kepala daerah potong budget mbg apa bagaimana wkwkkwkwkwk
gue nonton berita si kompas TV isinya anggaran MBG ada yang otak-atik dari 10k jadi 8k wkwkkw,0,saya nonton berita kompas isi anggar mbg otak atik jadi wkwkkw
@LeonPriceleon48 Presiden gunakan segala cara agar program MBG terus hadir di wilayah yang terkena banjir,0,presiden guna segala cara program mbg terus hadir wilayah kena banjir
jelek bgt mbg bulan ramadan,0,jelek mbg bulan ramadan
@barengwarga Anjay donat ganja jadi menu MBG,0,anjay donat ganja jadi menu mbg
bukaan dri mesjid lebih mewah dri mbg . bukaan mesjid 1 - 0 mbg https://t.co/2ioqfnPW4a,1,buka dri mesjid lebih mewah dri mbg buka mesjid mbg
@LeonPriceleon48 Dengan antusias pemuda Papua berharap Program MBG bisa direalisasikan di tiap daerah. #MBGPapua,0,antusias pemuda papua harap program mbg realisasi tiap daerah
pokonya MBG prioritas kata wowo,0,poko mbg prioritas kata wowo
@hexagrap_id Presiden make sure program MBG aman buat daerah yang terdampak banjir tetap tersalur,1,presiden make sure program mbg aman buat daerah dampak banjir tetap salur
@inilahdotcom MBG gagal CPNS ditunda anggaran instansi disunat demi ambisi koperasi sedang foodestate gagal ... Omon omon @bang_dasco,0,mbg gagal cpns tunda anggar instansi sunat ambisi koperasi sedang foodestate gagal omon omon
@hexagrap_id Presiden pastikan distribusi MBG tetap selaras meski banjir datang,1,presiden pasti distribusi mbg tetap selaras meski banjir datang
@boecinksatria Jujur saya shock. Kek makin ngelunjak aja anjir pemerintah nih. Program MBG sialan ,0,jujur shock kek makin ngelunjak anjir perintah program mbg sial
Program Makan Bergizi Gratis (MBG) yang diperuntukkan bagi siswa sekolah kini menuai sorotan setelah menu yang diberikan saat Ramadan diganti menjadi roti dan produk Mayora Energen berupa sereal instan. Perubahan ini dianggap semakin menjauh dari prinsip gizi seimbang terutama https://t.co/Q3cVh6FeCD,1,program makan gizi gratis mbg untuk siswa sekolah kini tuai sorot menu beri ramadan ganti jadi roti produk mayora energen upa real instan ubah anggap makin jauh prinsip gizi imbang utama
@hexagrap_id Adat Papua berdoa agar Program MBG berjalan lancar di semua pelosok negeri. #MBGPapua,0,adat papua doa program mbg jalan lancar semua pelosok negeri
@raditebepe Yoi te pasti ntar alasannya efisiensi untuk MBG atau apalah kalau kata orang sini tuh P E M B U A L A N,0,yoi nanti alas efisiensi mbg apa kata orang sini tuh
Ganti Menu MBG saat Ramadan Kepala BGN Berdalih Cari yang Tidak Basi Sampai Sore https://t.co/LtLg0QRl9y,0,ganti menu mbg ramadan kepala bgn dalih cari basi sore
@hexagrap_id Program MBG tetep jalan smooth berkat arahan presiden di area banjir,1,program mbg tetep jalan smooth berkat arah presiden area banjir
@hexagrap_id Partisipasi Program MBG bentuk cinta pemuda Papua terhadap adat #MBGPapua,1,partisipasi program mbg bentuk cinta pemuda papua adat
@Summersibl36928 Ini MBG Om?,0,mbg
Penipuan Program MBG: Petani Grobogan Jadi Korban Kerugian hingga Rp3 2 Miliar https://t.co/UIaJnWWMRm,0,tipu program mbg tani grobogan jadi korban rugi hingga miliar
Ditawarin sama temen buat ikutan main jadi vendor mbg. Katanya mayan marginnya 2rb/pcs. Wkwkw ogaaah,1,ditawarin sama teman buat ikut main jadi vendor mbg kata mayan margin pcs wkwkw ogaah
Ganti Menu MBG saat Ramadan Kepala BGN: Cari yang Tidak Basi Sampai Sore https://t.co/DoDdOoKPtJ,0,ganti menu mbg ramadan kepala bgn cari basi sore
@Belok_dong Cari beras bang gak dapat MBG pasti.,0,cari beras bang tidak mbg
Menu MBG Ramadan Minimalis Kepala BGN Bahas Soal Kandungan Gizi https://t.co/buWX1Hh0ok,0,menu mbg ramadan minimal kepala bgn bahas soal kandung gizi
@elpnmoe Negara Banyak Uang MBG jadi Danantara Jadi Koperasi Merah Putih Jadi Kementrian Gendut jadi... Bayar CPNS sama PPPK kok mandek. Uangnya buat apa,0,negara banyak uang mbg jadi danantara jadi koperasi merah putih jadi tri gendut jadi bayar cpns sama ppk mandek uang buat apa
@LeonPriceleon48 Dukungan kuat untuk Program MBG hadir di seluruh Papua. #MBGPapua,1,dukung kuat program mbg hadir seluruh papua
Antri mbg https://t.co/RBKUU8iVOI,0,antri mbg
@hexagrap_id Program MBG terus jalan pastikan arahan presiden meski banjir,0,program mbg terus jalan pasti arah presiden meski banjir
MBG pencegah banjir ajaib juga ya bg,1,mbg cegah banjir ajaib
Program sarapan gratis yang digagas oleh Pramono Anung-Rano Karno meski sempat Layu sebelum Berkembang kini sudah mendapat lampu hijau dari Pemerintah Pusat. Menurut pemerintah pusat program sarapan gratis mirip dengan program Makan Bergizi Gratis (MBG) yang dicanangkan oleh https://t.co/ahWkFDJc65,1,program sarap gratis gagas pramono anung rano karno meski sempat layu kembang kini dapat lampu hijau perintah pusat perintah pusat program sarap gratis mirip program makan gizi gratis mbg canang
@LeonPriceleon48 Program MBG jadi tonggak penting buat adat Papua tersebar luas #MBGPapua,1,program mbg jadi tonggak penting buat adat papua sebar luas
@aspudirt @ARSIPAJA itu mbg beli di KM,0,mbg beli
@hexagrap_id Program MBG tetap diprioritaskan meskipun ada banjir kata Presiden,0,program mbg tetap prioritas walaupun banjir kata presiden
https://t.co/ynvpFzaYvy beda kemasan aja hehehehe....intinya ya konflik itu buat parpol semata aja isinya sama hehe...kritik MBG eh dipake juga awkwkw ya namanya jg politik ngehehehehehe,1,beda kemas hehehehe inti konflik buat parpol semata isi sama kritik mbg dipake awkwkw nama politik ngehehehehehe
@hexagrap_id Dengan Program MBG pemuda Papua siap menjaga dan melestarikan budayanya. #MBGPapua,0,program mbg pemuda papua siap jaga lestari budaya
@hexagrap_id Presiden harap program MBG sanggup ringankan beban daerah terdampak banjir,1,presiden harap program mbg sanggup ringan beban daerah dampak banjir
@hexagrap_id Di masa krisis banjir MBG tetap tersedia pastikan Presiden,1,masa krisis banjir mbg tetap sedia pasti presiden
Program MBG Tetap Berjalan di Bulan Ramadan Siswa di Menes Pandeglang Diberi Singkong Rebus dan Telur Puyuh https://t.co/t7EyVHxdkp,1,program mbg tetap jalan bulan ramadan siswa tes pandeglang beri singkong rebus telur puyuh
@investorgabut Bukannya mau ngledekin ..tapiii p3k d tempat gue 02 voters sih..mau tau apa y tanggapan mreka kena imbasnya.. apa msih denial jugaa.. kmrin2 sih masih kekeuh ngbela MBG DANANTARA DAN EFISIENSINYA. WKWK,0,bukan mau ngledekin tapi tempat saya voters mau tau apa tanggap mreka kena imbas apa masih denial jugaa kekeuh ngbela mbg danantara efisiensi
@AgungLa03498428 @kompascom saya suka program MBG.,0,suka program mbg
@OggyZilly43173 @kompascom @narasitv saya suka program MBG.,0,suka program mbg
@OggyZilly43173 saya suka program MBG.,0,suka program mbg
@LeonPriceleon48 Pemuda Papua gerakkan semangat lewat Program MBG di setiap wilayah #MBGPapua,0,pemuda papua gerak semangat lewat program mbg wilayah
@hexagrap_id Program MBG aman di tangan presiden wilayah banjir tetep jadi prioritas utama,1,program mbg aman tangan presiden wilayah banjir tetep jadi prioritas utama
Dukung Program Pemerintah Bhabinkamtibmas Desa Cinunuk Aipda Heri Maryadi monitoring MBG (Makan Bergizi Gratis) di sekolah SMP Negeri 3 Cileunyi #polrihadiruntuknegeri @ListyoSigitP @DediMulyadi71 @Spripim_Polri @DivHumas_Polri @humaspoldajbr https://t.co/6gB1s20IsK,1,dukung program perintah bhabinkamtibmas desa cinunuk aipda heri maryadi monitoring mbg makan gizi gratis sekolah smp negeri cileunyi
@LeonPriceleon48 Program MBG tetap lanjut berkat dukungan penuh presiden meskipun banjir melanda,1,program mbg tetap lanjut berkat dukung penuh presiden walaupun banjir landa
@LeonPriceleon48 Dampak banjir diatasi MBG tetap distribusi kata presiden,1,dampak banjir atas mbg tetap distribusi kata presiden
@LeonPriceleon48 Hingga akhir bencana Presiden jamin konektivitas program MBG dengan semua warga terus lancar,0,hingga akhir bencana presiden jamin konektivitas program mbg semua warga terus lancar
@hexagrap_id Banjir tak menghentikan Presiden sudah pastikan aluran MBG tetap ke mereka yang terima,1,banjir tak henti presiden pasti alur mbg tetap terima
MBG = Makan Biar Gemoy,0,mbg makan agar gemoy
Wujudkan Program MBG BGN Nilai Yayasan Mumpuni Jadi Mitra Kerja https://t.co/1TMPyphYeg,1,wujud program mbg bgn nilai yayasan mumpuni jadi mitra kerja
@LeonPriceleon48 Lewat Program MBG pemuda Papua bawa kebanggaan ke seluruh negeri #MBGPapua,0,lewat program mbg pemuda papua bawa bangga seluruh negeri
@kompascom Jangan tunda kasusnya merebak ke berbagai daerah yg lebih luas. Segera usut dan tindak jika terbukti terjadi manipulasi anggaran MBG. Pem hrs rasional. Lakukan evaluasi. Terapkan efisiensi anggaran. Pilih prioritaskan ke daerah tertinggal miski,1,jangan tunda kasus rebak bagai daerah lebih luas segera usut tindak bukti jadi manipulasi anggar mbg pem harus rasional laku evaluasi terap efisiensi anggar pilih prioritas daerah tinggal miski
@howfeeling2 @terwiwiwiwi @tanyakanrl Coba jabarin skenarionya dlm jangka panjang gmn korban pelecehan &amp; kekerasan dpt keuntungan dari mbg,0,coba jabarin skenario dlm jangka panjang bagaimana korban leceh amp keras dpt untung mbg
MBG MBG MBG TERUS [] marah,0,mbg mbg mbg terus marah
@LeonPriceleon48 Presiden turun tangan pastikan program MBG tetap ada buat wilayah yang dilanda banjir,1,presiden turun tangan pasti program mbg tetap buat wilayah landa banjir
@hexagrap_id Presiden pastikan setiap wilayah terdampak banjir tetap dapat MBG,1,presiden pasti wilayah dampak banjir tetap mbg
danantara dan mbg,0,danantara mbg
KOKKK MBG SIH?,0,kokk mbg
This THR ojol ditambah berita koperasi dan MBG belakangan membuat saya makin meragukan financial sense prabs,0,this thr ojol tambah berita koperasi mbg belakang buat makin ragu financial sense prabs
Laut dipagar Pertamak dioplos Minyakita disunat Mbg dikurangi. Mental korup memang susah diobati,0,laut pagar tamak oplos minyakita sunat mbg rang mental korup susah obat
@LeonPriceleon48 Di tengah derasnya air Presiden jaga kestabilan program MBG sesuai tujuan awal,1,tengah deras air presiden jaga stabil program mbg sesuai tuju awal
ke mbg kali awokwkwkwk,0,mbg kali awokwkwkwk
@LeonPriceleon48 Presiden minta program MBG tetap ada meski banjir menerjang,0,presiden minta program mbg tetap meski banjir terjang
Bisa untuk MBG,0,mbg
@LeonPriceleon48 Program MBG jadi semangat baru mari dorong implementasinya di seluruh Papua. #MBGPapua,0,program mbg jadi semangat baru dorong implementasi seluruh papua
@OposisiCerdas Mulai Tolak Makan Bergizi Gratis Unfaedah Maaf ya Pak @prabowo @psd08 MBG adalah celah Korupsi yg akan menyeruak dan membahayakan Stabilitas Kepemimpinan Pak Presiden. Coba utk Stop MBG dan Mulai dengan Program Kerja Mandiri bagi Rakyat.,1,mulai tolak makan gizi gratis unfaedah maaf pak mbg celah korupsi seruak bahaya stabilitas pimpin pak presiden coba utk stop mbg mulai program kerja mandiri rakyat
@LeonPriceleon48 Presiden pastikan program MBG tetap dilaksanakan di area banjir,1,presiden pasti program mbg tetap laksana area banjir
@LeonPriceleon48 Kata presiden penyaluran MBG harus tetap terlaksana meski banjir merintang,0,kata presiden salur mbg tetap laksana meski banjir rintang
@DedynurPalakka Didicilaka tak ada yg salah buat nangkap koruptor tapi Don Corleone nya harus dimatiin jugalah.. Jempol buat mbg tapi jangan pulak diturunin dari 15000 ke enerjen Seluruh anak RI TAMPA KECUALI harus dapat mbg .,0,didicilaka tak salah buat nangkap koruptor don corleone dimatiin juga jempol buat mbg jangan pulak diturunin enerjen seluruh anak tampa mbg
