text,sentiment,processed_text
@hexagrap_id Papua kini menanti langkah besar Program MBG terlaksana. #MBGPapua,1,papua kini nanti langkah besar program mbg laksana
kannn benerr kann kejadian udh pasti program mbg nih rawan korupsi,0,kann benerr kann jadi program mbg rawan korupsi
Andra soni tegaskan Banten bakal maksimal jalankan MBG https://t.co/bsgPyYbyDH,1,andra soni tegas banten bakal maksimal jalan mbg
MBG saat ramadhan tetap ada di bulan ramadhan https://t.co/75EK8toEBc,0,mbg ramadhan tetap bulan ramadhan
@InonkIskandar88 Kalo Program Pak Prabowo Bermasalah Gimana Ada Indikasi Korupsi GT Misalnya.... MBG inikan Rawan di Korupsi Anggarannya... Apakah Pak Presiden Bisa di Penjara....,0,program pak prabowo masalah bagaimana indikasi korupsi misal mbg ini rawan korupsi anggar pak presiden penjara
@AgathaShav70471 Dukungan MBG permudah pendidikan Papua lebih berkembang,1,dukung mbg mudah didik papua lebih kembang
@IndonesiaJadi Walau menu beda-beda MBG tetap jaga gizi. Ramadhan lebih ringan dengan makan sehat tiap harinya,1,menu beda beda mbg tetap jaga gizi ramadhan lebih ringan makan sehat tiap hari
@LeonPriceleon48 Program MBG hadir namun sekolah gratis terus jalan di Papua #MBGPAPUA,1,program mbg hadir sekolah gratis terus jalan papua
@tanyakanrl masi aja mikirin mbg anj kasih tempat pengungsian yang lanyak aja dlu,0,mas mikirin mbg anj kasih tempat ungsi lanyak dlu
@KotaNusantara Ayo sambut Indonesia Emas 2045 dengan gizi prima lewat program MBG,1,ayo sambut indonesia emas gizi prima lewat program mbg
@vduanx sebagai garis terdepan prabgib mau nanya aja kenapa MBG Indo makanannya pucet2 bukannya nafsu malah enek liatnya. terus puasa kenapa masih dijalankan kenapa gk dialihkan dulu ke hal yg sedang urgent?? tu gue nanya pen tau jawaban dr sudut pandang ,0,garis depan prabgib mau nanya mbg indo makan bukan nafsu malah enek liat terus puasa jalan alih dulu sedang urgent saya nanya pen tau jawab sudut pandang
@LeonPriceleon48 Harapan besar seluruh Papua untuk merasakan manfaat Program MBG di wilayah mereka. #MBGPapua,1,harap besar seluruh papua rasa manfaat program mbg wilayah
@IndonesiaJadi Dukung terus program MBG di perbatasan biar semua bisa nikmatin asupan bergizi,0,dukung terus program mbg batas agar semua nikmatin asupan gizi
Bantul - Menteri Koperasi Budi Arie Setiadi mendatangi salah satu koperasi petelur di Kamijoro Sendangsari Panjangan Bantul terkait kesiapan pasokan telur untuk program makan bergizi gratis (MBG). Sumber : https://t.co/kUPNLojAKa #fyp #menterikoperasi #budieariesetiabudi https://t.co/8epBoYaOJq,0,bantul menteri koperasi budi arie setiadi datang salah satu koperasi telur kamijoro sendangsari panjang bantul kait kesiap pasok telur program makan gizi gratis mbg sumber
@TOM5helby Apa lagi yg di genjot cuma MBG tapi pendidikan dikebiri ??? ,0,apa genjot hanya mbg didik kebiri
target mbg,0,target mbg
itu mengarah ke website palsu. Kesimpulan Menyimpulkan bahwa narasi adanya pendaftaran CPNS BGN untuk pengelola dapur umum program MBG melalui website https://t.co/iaRZcQFmKm adalah klaim yang keliru. Pendaftaran daring CPNS 2025 untuk formasi pengelola dapur umum program MBG ,1,arah website palsu simpul simpul narasi ada daftar cpns bgn kelola dapur umum program mbg lalu website klaim keliru daftar daring cpns formasi kelola dapur umum program mbg
@NoemeeBelonta Bersama kita bisa bikin MBG makin besar manfaatnya,1,sama bikin mbg makin besar manfaat
@CNNIndonesia Solusi mencegah banjir MBG https://t.co/Pfy9gO29wi,0,solusi cegah banjir mbg
sekolah gue ga jelas bgt dah program programnya... kayak buat fomo dan asbun doang gt programnya ntar terlaksana sempurna jg engga... udh kayak program mbg yg ga jelas sistemnya,0,sekolah saya jelas program program seperti buat fomo asbun program nanti laksana sempurna engga seperti program mbg jelas sistem
MBG jelek malah buat yg kena banjir,0,mbg jelek malah buat kena banjir
Program MBG ni sbenernya melibatkan ahli gizi ga si serius nanya? Outputnya kok selalu membagongkan dr awal njirr,0,program mbg benar libat ahli gizi serius nanya outputnya selalu bagong awal njirr
@HumorJonTampan Kasihan ya sampai nelangsa gitu tak berdaya.Ada gajinya tidak mereka ini apa honorer magang pa outsourcing dapat MBG tidak🇮🇩🇮🇩🇮🇩Gelap ..Gelap..Gelap,0,kasihan nelangsa begitu tak daya gaji apa honorer magang outsourcing mbg gelap gelap gelap
@tanyakanrl Banjir udah segenteng ntar dikasih bantuannya mbg,1,banjir genteng nanti kasih bantu mbg
@CNNIndonesia Mbg kan cuma buat anak sekolah dan lagi kebanjiran mana ada sekolah... Terus keluarga yg lain ga makan? Ok gas!!!,0,mbg kan hanya buat anak sekolah banjir mana sekolah terus keluarga makan gas
Manfaat MBG Bagi Masyarakat Pedalaman dan kurang mampu https://t.co/hrzLzQUCHv,0,manfaat mbg masyarakat dalam kurang mampu
mbg bubarin aja gk sie,1,mbg bubarin sie
@AgathaShav70471 MBG tingkatkan jangkauan pendidikan di Papua secara signifikan,0,mbg tingkat jangkau didik papua signifikan
@CNNIndonesia lg bencana yg di pikirin bukannya mitigasi benacan malah MBG... presiden OK GAS emang paling beda... https://t.co/AHomOocUhA,0,bencana pikirin bukan mitigasi benacan malah mbg presiden gas paling beda
Kamis 6 Februari 2025 Kepala Seksi Intelijen Kejaksaan Negeri Magetan Moh. Andy Sofyan S.H. M.H. mengikuti Sosialisasi Sistem Pelaporan Makan Bergizi Gratis (MBG) pada Aplikasi Inteliz. Kegiatan tersebut diikuti secara daring di ruang kerja masing-masing. https://t.co/2c9Ugjk8jj,0,kamis februari kepala seksi intelijen jaksa negeri magetan moh andy sofyan ikut sosialisasi sistem lapor makan gizi gratis mbg aplikasi inteliz giat sebut ikut daring ruang kerja masing masing
@minnfe yang bener aja dapet mbg dong? hyunjae cahaya asia hyunjae pelindung asia hyunjae pemimpin asia kalah lampu emergency mah.,1,benar dapet mbg hyunjae cahaya asia hyunjae lindung asia hyunjae pimpin asia kalah lampu emergency mah
@IndonesiaJadi Semua komponen masyarakat dibikin sehat dan sejahtera lewat MBG,0,semua komponen masyarakat bikin sehat sejahtera lewat mbg
@kumparan Uangnya dari mana pak @prabowo . Demi MBG dan Danantara saja harus efisiensi yg berakibat WFH. Itupun masih terseok2 dgn anggaran yg ada.,0,uang mana pak mbg danantara efisiensi akibat wfh itu anggar
@AgathaShav70471 MBG berikan dukungan penuh untuk pendidikan Papua yang lebih luas,1,mbg ikan dukung penuh didik papua lebih luas
@LeonPriceleon48 Berjuang agar Program MBG bisa menyentuh setiap pelosok Papua. #MBGPapua,0,juang program mbg sentuh pelosok papua
@hexagrap_id Presiden all out pastikan MBG bisa diterima di tiap wilayah banjir yang membutuhkannya,1,presiden all out pasti mbg terima tiap wilayah banjir butuh
@tanyakanrl banjir : wowo : amanin MBG cuy.,0,banjir wowo amanin mbg cuy
MBG MBG MBG TEROSSSSSSS GOKS ORANG MODELAN KEK GINI DAPET SUARA 58%,1,mbg mbg mbg teross goks orang model kek gin dapet suara
Momen Prabowo Kumpulkan 8 Konglomerat Kakap RI di Istana Presiden Bahas MBG hingga Danantara Sumber: YouTube https://t.co/jIfBbcRMzY,1,momen prabowo kumpul konglomerat kakap istana presiden bahas mbg hingga danantara sumber youtube
@AR_AnindyaJKT48 @Y_CynthiaJKT48 Maaf yah dek MBG habis lebaran wkwkwk,1,maaf dek mbg habis lebaran wkwkwk
Program MBG di SDN 003 Samarinda Utara tetap berjalan selama Ramadhan. Siswa antusias menerima takjil untuk berbuka puasa di rumah. https://t.co/YdB0TaxMle,1,program mbg sdn samarinda utara tetap jalan lama ramadhan siswa antusias terima takjil buka puasa rumah
@IndonesiaJadi Tetap sehat dan bugar selama puasa? Bisa banget dengan program MBG,1,tetap sehat bugar lama puasa program mbg
stresssss masalahnya apa solusinya apa muak banget rasanya sama pemerintah. dikira MBG bisa nyegah banjir kali ya? gara gara MBG noh semuanya jdi bermasalah (pgn berkata kasar tp dah puasa ),0,stres masalah apa solusi apa muak rasa sama perintah kira mbg nyegah banjir kali gara gara mbg noh semua jdi masalah pgn kata kasar puasa
program mbg klo tiba² keabisan dana takutnya pke susu kecoa ,0,program mbg kalau abis dana takut pke susu kecoa
Program MBG Diminta Berpihak pada Peternak Lokal dan Rakyat SPPG Harus Transparan https://t.co/kVZEQ63oeC,0,program mbg minta pihak ternak lokal rakyat sppg transparan
@tanyakanrl solusi banjir = mbg,1,solusi banjir mbg
@kompascom Emang mbg yg sudah jalan daerah mana sih..?,0,mbg jalan daerah mana
@KangManto123 @corbuzier Tribun Jatim beritanya Jatinangor Sumedang tapi terlepas dari itu MBG ini ide tolol sih wkwk,0,tribun jatim berita jatinangor sumedang lepas mbg ide tolol
@KotaNusantara Program MBG jadi penyelamat asupan gizi selama Ramadan biar anak terus semangat,0,program mbg jadi selamat asupan gizi lama ramadan agar anak terus semangat
Semua demi MBG/Danantara,0,semua mbg danantara
@prabowo daripada anggaran 71T per tahun buat MBG mending duitnya dipake buat: * Transportasi umum ke sekolah * Gaji yang layak buat guru * Renovasi sekolah yang rusak,1,anggar per tahun buat mbg mending duit dipake buat transportasi umum sekolah gaji layak buat guru renovasi sekolah rusak
@AgathaShav70471 Dukungan total masyarakat Papua buat kebijakan MBG ini langkah penting buat masa depan,1,dukung total masyarakat papua buat bijak mbg langkah penting buat masa depan
@LeonPriceleon48 Presiden pastikan distribusi program MBG aman meski banjir melanda,1,presiden pasti distribusi program mbg aman meski banjir landa
@LeonPriceleon48 Presiden jamin program MBG tetep lancar buat daerah yang kena banjir,0,presiden jamin program mbg tetep lancar buat daerah kena banjir
@IndonesiaJadi Program MBG wujudkan kawasan perbatasan sehat yuk kita dukung!,1,program mbg wujud kawasan batas sehat yuk dukung
@nwotariz Nah mendingan kek ginj anak2 suka makanannya klo bisa MBG di kreasiin dong makanannya biar seluruh pelajar hepi dan kualitas makanan &amp; kebersihan makanan terjamin,1,mending kek ginj suka makan kalau mbg kreasiin makan agar seluruh ajar hepi kualitas makan amp bersih makan jamin
Tidak Usah Omon-Omon gede Bacot Berbusa-busa Efisiensi...Cukup Adili @jokowi Berantas Korupsi Indonesia Akan Maju! Bahkan seteril dari jenis komponen kaum penjilat sepertimu Pak @prabowo tlg Org ini di jatah MBG..agar tdk mudah loncat sana loncat kek kodok lupa ingatan.,0,usah omon omon gede bacot busa busa efisiensi cukup adil berantas korupsi indonesia maju bahkan seteril jenis komponen kaum jilat seperti pak tlg orang jatah mbg tidak mudah loncat sana loncat kek kodok lupa ingat
@IndonesiaJadi Support penuh buat implementasi MBG di perbatasan. Jaga bareng kesehatan kita,1,support penuh buat implementasi mbg batas jaga bareng sehat
@tanyarlfes Kalo kata saya mah daripada duit APBN buat MBG mending buat sanitasi yg baik buat daerah rawan banjir buat nunjang fasilitas kesehatan dan pendidikan tapi ya itu kata saya beda lagi kalo kata pejabat.,0,kata mah duit apbn buat mbg mending buat sanitasi baik buat daerah rawan banjir buat nunjang fasilitas sehat didik kata beda kata jabat
@LeonPriceleon48 Santai aja pendidikan gratis di Papua ga terganggu program MBG #MBGPAPUA,1,santai didik gratis papua ganggu program mbg
@LeonPriceleon48 #MBGPAPUA Gabungan manis pendidikan gratis di Papua dengan dukungan program MBG,1,gabung manis didik gratis papua dukung program mbg
@ARSIPAJA EFISIENSI NDASMU!! GAJI PROTOKOL NYAMPE 25-31juta lebih Giliran program MBG 10rb per siswa inipun masih di korup https://t.co/MUM3EHNbRX,1,efisiensi ndasmu gaji protokol nyampe lebih gilir program mbg per siswa ini korup
@IndonesiaJadi Menu MBG bikin Ramadhan lebih berkesan. Gizi tetep terjamin setiap hari beda rasa,0,menu mbg bikin ramadhan lebih kesan gizi tetep jamin hari beda rasa
 Banjir tak halangi komitmen! Presiden pastikan Program Makan Bergizi Gratis (MBG) terus berjalan #DukungMakanBergiziGratis https://t.co/GfCWQLe0eB,1,banjir tak halang komitmen presiden pasti program makan gizi gratis mbg terus jalan
Tidak mau belanja soalnya sedang efisiensi anggaran buat MBG dan Danantara kali ya? Atau buat nalangin IKN?,1,mau belanja soal sedang efisiensi anggar buat mbg danantara kali buat nalangin ikn
Dikit MBG ni presiden,0,dikit mbg presiden
@hexagrap_id PROGRAM MBG jadi saksi Papua Barat menuju generasi yang lebih sehat,0,program mbg jadi saksi papua barat tuju generasi lebih sehat
Makan Bergizi Gratis (MBG) dapat memenuhi kebutuhan gizi yang tepat bagi seluruh anak Indonesia MBG juga tidak hanya mengatasi food waste tetapi juga menyasar masalah ketimpangan distribusi pangan. #MakanBergiziGratis https://t.co/rnuo0asWZJ,0,makan gizi gratis mbg penuh butuh gizi tepat seluruh anak indonesia mbg atas food waste sasar masalah timpang distribusi pangan
@KotaNusantara Program MBG dan BGN sukses besar 2 juta jiwa merasakan dampaknya. Jangan berhenti,1,program mbg bgn sukses besar juta jiwa rasa dampak jangan henti
Ada Praktik 'Pilih Kasih' di Dapur MBG Eh Terdengar KPK https://t.co/NHhpZ9Mtyp,0,praktik pilih kasih dapur mbg dengar kpk
@prabowo Oh msh inget Pendidikan toh Pak?? Bukannya MBG yg Prioritas Utama??,0,masih inget didik pak bukan mbg prioritas utama
@KotaNusantara Puasa bukan berarti kurang gizi ada Program MBG yang siaga,0,puasa bukan arti kurang gizi program mbg siaga
@IndonesiaJadi MBG bukan cuma soal makan tapi juga nambah peluang kerja yang bikin happy,0,mbg bukan hanya soal makan nambah peluang kerja bikin happy
@LeonPriceleon48 #MBGPAPUA Berjalan bersama pendidikan gratis di Papua dan program MBG,1,jalan sama didik gratis papua program mbg
Prabowo Tetapkan 77 Proyek Strayegi Nasional: Ada IKN MBG Giant Sea Wall Selengkapnya &gt;&gt;&gt; https://t.co/7X22NfzHDl https://t.co/bYJeWeLK2H,1,prabowo tetap proyek strayegi nasional ikn mbg giant sea wall lengkap
@hexagrap_id Mari kita peluk potensi adat Papua dengan pelaksanaan Program MBG yang baik dan tepat guna. #MBGPapua,0,peluk potensi adat papua laksana program mbg baik tepat
@KotaNusantara Bangga jadi bagian dari perubahan dengan MBG,0,bangga jadi bagi ubah mbg
@AgathaShav70471 Apresiasi Papua terhadap kebijakan MBG bikin harapan ke depan lebih cerah,1,apresiasi papua bijak mbg bikin harap depan lebih cerah
Makan Bergizi Gratis (MBG) Sehat dan Bergizi 1 Porsi Nasi Berjuta Manfaatnya https://t.co/nKJ8r6rC9L,1,makan gizi gratis mbg sehat gizi porsi nasi juta manfaat
@LeonPriceleon48 Presiden beri penekanan program MBG harus tetap bekerja tembus badai banjir,1,presiden beri tekan program mbg tetap kerja tembus badai banjir
@IndonesiaJadi Siap-siap bergizi di Ramadan dengan variasi menu dari program MBG,0,siap siap gizi ramadan variasi menu program mbg
@LeonPriceleon48 Banji menghadang namun Presiden yakinkan bahwa semua program MBG tak lekang oleh waktu,0,banji menghadang presiden yakin semua program mbg tak lekang waktu
@hexagrap_id No worries presiden tetap fokus salurkan program MBG di daerah banjir,1,worries presiden tetap fokus salur program mbg daerah banjir
@SanJung873936 @BebySoSweet Nyari aman nih ketikan lu MESKIPUN GUE ANAK ABAH buzzer kah? Apa kabar mafia pagar laut? Tenggelem kah? Oiya DANANTARA DAN MBG GAJELAS TUH GMN? MASIH LU BELA?,0,nyari aman keti walaupun saya anak abah buzzer apa kabar mafia pagar laut tenggelem oiya danantara mbg gajelas tuh bagaimana bela
@ARSIPAJA Pastinya menguap. Untuk biaya akomodasi juru masak dll memangnya semuanya gratis. Aku sih tak setuju ada MBG. Mendingan dananya dilimpahkan buat pendidikan gratis atau perbaikan sarana pendidikan.,1,pasti uap biaya akomodasi juru masak memang semua gratis saya tak tuju mbg mending dana limpah buat didik gratis baik sarana didik
Program Makan Bergizi Gratis (MBG) tetap berjalan selama Bulan Puasa Ramadan. Salah satunya di SDN 01 Cipulir Kebayoran Lama Jakarta Selatan Kamis (6/3/2025). Pantauan https://t.co/g7Evt0LfFM sekitar pukul 09.40 WIB makanan mulai dibagikan ke kelas-kelas. Makanan itu https://t.co/1HnSx1olXz,0,program makan gizi gratis mbg tetap jalan lama bulan puasa ramadan salah satu sdn cipulir kebayoran lama jakarta selatan kamis pantau pukul wib makan mulai bagi kelas kelas makan
@Byeopn @oH HALAH GW JUGA BOSEN LU LAGI LU LAGII salah jirr gw open nya tiap jam makan malem soalnya kan maksinya udah pada dapet mbg. KEJAUHAN kocak dari tahu gejrot ke es campur duren. Nggak open yaa YOU OUT!!,0,halah bosen lagi salah jirr open tiap jam makan malem soal kan maksi dapet mbg jauh kocak tahu gejrot campur duren open yaa you out
Mbg macem opo iki?,0,mbg macem opo iki
@NoemeeBelonta Program MBG bakalan bikin dunia pendidikan lebih cerah buat generasi muda Indonesia,0,program mbg bakal bikin dunia didik lebih cerah buat generasi muda indonesia
@LeonPriceleon48 Harapan besar untuk Program MBG biar adat Papua lebih dikenal di seluruh Nusantara. #MBGPapua,1,harap besar program mbg agar adat papua lebih kenal seluruh nusantara
@urlvatika wkwk pengen dpt mbg jg akuu,0,ken dpt mbg akuu
Mbg di saat banjir ya kalo masih bisa makan,1,mbg banjir makan
@KotaNusantara Ramadan penuh makna dengan gizi dari Program MBG yang selalu ada,0,ramadan penuh makna gizi program mbg selalu
HUT Ke-63 YPK di Papua: Gubernur Apresiasi Kontribusi Pendidikan dan Program MBG https://t.co/LdVHtWaUA1 https://t.co/JuFmLxnoEg,0,hut ypk papua gubernur apresiasi kontribusi didik program mbg
@amurrtigroo Menu mbg minimal kek gini wok @prabowo,0,menu mbg minimal kek gin wok
@GRHSUN @sipapaposie Ea ini spt ketika anak2 protes mbg tapi dicounter sama corbuzzer dan disuruh bersyukur,0,spt protes mbg dicounter sama corbuzzer suruh syukur
Kritikan ini bagus.Janji2 kampanye akan diselesaikan.MBG lapangan kerja pasti siap.DANANTARA? Jgn kawatir.Mereka profesional tokoh2nya bersih berintegritas.PHK Sritex? Kecil. https://t.co/OMuUbAeAmg,1,kritik bagus kampanye selesai mbg lapang kerja siap danantara jangan kawatir profesional bersih integritas phk sritex kecil
@KangManto123 Pertanyaannya....berani ga kok ngusuk mbg apalagi memproses.,0,tanya berani ngusuk mbg proses
